ID,MONTHS_BALANCE,STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5065494,0.0,C,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-19332,-1813,Medicine staff,1
5065497,0.0,C,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,Accountants,2
5065499,0.0,C,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,Accountants,2
5065500,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065501,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065502,0.0,0,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065503,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065504,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065505,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065506,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065507,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065508,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065510,0.0,C,F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,Managers,3
5065516,0.0,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16466,-3792,Laborers,2
5065517,0.0,X,F,Y,N,1,202500.0,Working,Higher education,Married,Rented apartment,-9510,-2878,Laborers,3
5065520,0.0,C,F,Y,N,1,202500.0,Working,Higher education,Married,Rented apartment,-9510,-2878,Laborers,3
5065528,0.0,X,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11757,-778,Laborers,2
5065534,0.0,X,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,Managers,4
5065540,0.0,X,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,Managers,4
5065541,0.0,X,M,N,Y,2,207000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12995,-1509,Managers,4
5065563,0.0,0,F,N,Y,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-11332,-566,Sales staff,2
5065566,0.0,C,F,N,N,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-13719,-17,Sales staff,2
5065568,0.0,0,F,N,N,1,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-13719,-17,Sales staff,2
5065569,0.0,C,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13326,-3700,Laborers,3
5065570,0.0,0,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218,-1539,Drivers,2
5065572,0.0,0,M,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18218,-1539,Drivers,2
5065573,0.0,C,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11147,-262,Cleaning staff,4
5065574,0.0,0,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11147,-262,Cleaning staff,4
5065575,0.0,X,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11147,-262,Cleaning staff,4
5065579,0.0,C,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11147,-262,Cleaning staff,4
5065581,0.0,C,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-11147,-262,Cleaning staff,4
5065583,0.0,X,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065585,0.0,C,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065586,0.0,C,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065587,0.0,0,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065591,0.0,0,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065592,0.0,C,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065594,0.0,X,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,Medicine staff,3
5065601,0.0,0,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20867,-1266,Laborers,2
5065602,0.0,0,M,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20867,-1266,Laborers,2
5065608,0.0,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16299,-655,Managers,2
5065609,0.0,C,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16299,-655,Managers,2
5065611,0.0,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16299,-655,Managers,2
5065614,0.0,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16299,-655,Managers,2
5065617,0.0,0,F,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-8076,-596,Core staff,1
5065621,0.0,0,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15302,-596,Laborers,2
5065623,0.0,C,M,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15302,-596,Laborers,2
5065626,0.0,X,F,N,Y,0,274500.0,Working,Higher education,Married,House / apartment,-21295,-2847,Accountants,2
5065628,0.0,0,F,N,Y,0,274500.0,Working,Higher education,Married,House / apartment,-21295,-2847,Accountants,2
5065632,0.0,0,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-17029,-1996,Sales staff,1
5065635,0.0,0,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9373,-1212,Drivers,2
5065637,0.0,C,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9373,-1212,Drivers,2
5065639,0.0,0,M,N,Y,1,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-16464,-907,Drivers,2
5065641,0.0,0,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16221,-6903,Laborers,4
5065642,0.0,0,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16221,-6903,Laborers,4
5065646,0.0,0,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16221,-6903,Laborers,4
5065648,0.0,0,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,Office apartment,-10338,-2520,Core staff,2
5065649,0.0,C,M,Y,N,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14749,-2946,Drivers,3
5065650,0.0,C,M,Y,N,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14749,-2946,Drivers,3
5065651,0.0,X,M,Y,N,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14749,-2946,Drivers,3
5065654,0.0,C,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21864,-999,Cooking staff,1
5065655,0.0,C,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-21864,-999,Cooking staff,1
5065656,0.0,C,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14565,-1304,Drivers,2
5065657,0.0,0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19307,-603,Laborers,1
5065659,0.0,0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19307,-603,Laborers,1
5065660,0.0,0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19307,-603,Laborers,1
5065661,0.0,0,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19307,-603,Laborers,1
5065665,0.0,X,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20096,-1881,Laborers,2
5065686,0.0,0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16458,-9581,Laborers,1
5065688,0.0,0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16458,-9581,Laborers,1
5065689,0.0,0,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16458,-9581,Laborers,1
5065700,0.0,0,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,Managers,2
5065709,0.0,C,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10361,-269,Drivers,2
5065711,0.0,C,F,Y,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-10175,-573,Core staff,1
5065721,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065722,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065723,0.0,C,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065725,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065727,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065728,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065729,0.0,C,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065730,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065731,0.0,X,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,Private service staff,3
5065740,0.0,C,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16690,-1181,Security staff,3
5065749,0.0,C,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,High skill tech staff,2
5065750,0.0,C,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,High skill tech staff,2
5065751,0.0,C,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,High skill tech staff,2
5065752,0.0,0,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,High skill tech staff,2
5065753,0.0,0,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,High skill tech staff,2
5065754,0.0,C,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19886,-1577,Accountants,2
5065755,0.0,C,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19886,-1577,Accountants,2
5065756,0.0,C,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16902,-1699,Laborers,3
5065757,0.0,C,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16902,-1699,Laborers,3
5065758,0.0,C,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16902,-1699,Laborers,3
5065759,0.0,C,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19483,-2765,Laborers,2
5065765,0.0,C,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,Sales staff,2
5065766,0.0,C,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,Sales staff,2
5065767,0.0,X,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,Sales staff,2
5065768,0.0,C,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,Sales staff,2
5065770,0.0,X,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9269,-512,Cooking staff,3
5065781,0.0,C,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,Sales staff,2
5065782,0.0,C,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,Sales staff,2
5065784,0.0,C,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,Sales staff,2
5065787,0.0,C,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,Sales staff,2
5065788,0.0,C,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,Sales staff,2
5065789,0.0,0,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,Drivers,1
5065791,0.0,X,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,Drivers,1
5065792,0.0,0,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,Drivers,1
5065793,0.0,X,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,Drivers,1
5065795,0.0,0,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,Drivers,1
5065807,0.0,C,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,Sales staff,3
5065811,0.0,0,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,Sales staff,3
5065812,0.0,0,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,Sales staff,3
5065815,0.0,C,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19061,-9794,Cooking staff,1
5065816,0.0,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19061,-9794,Cooking staff,1
5065817,0.0,1,F,N,Y,1,72000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8054,-389,Core staff,3
5065818,0.0,C,F,N,Y,1,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14494,-1516,Core staff,3
5065819,0.0,X,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15879,-2276,Laborers,3
5065821,0.0,X,F,Y,Y,0,157500.0,Working,Higher education,Civil marriage,House / apartment,-20806,-2338,Managers,2
5065839,0.0,0,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20448,-907,Security staff,2
5065841,0.0,0,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20448,-907,Security staff,2
5066406,0.0,X,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,Core staff,2
5066407,0.0,C,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,Core staff,2
5066411,0.0,C,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,Core staff,2
5066415,0.0,C,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,Core staff,2
5066416,0.0,X,F,N,Y,1,292500.0,Working,Incomplete higher,Single / not married,House / apartment,-12665,-2593,Core staff,2
5066425,0.0,0,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-13011,-1953,Sales staff,3
5066427,0.0,X,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-13011,-1953,Sales staff,3
5066428,0.0,0,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-13011,-1953,Sales staff,3
5066429,0.0,0,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-13011,-1953,Sales staff,3
5066430,0.0,0,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-13011,-1953,Sales staff,3
5066431,0.0,C,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16289,-3049,Sales staff,2
5066432,0.0,0,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16289,-3049,Sales staff,2
5066433,0.0,C,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16289,-3049,Sales staff,2
5066434,0.0,C,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16289,-3049,Sales staff,2
5066435,0.0,0,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17344,-553,Drivers,2
5066441,0.0,0,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17344,-553,Drivers,2
5066446,0.0,C,F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11268,-1741,Sales staff,4
5066447,0.0,C,F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11268,-1741,Sales staff,4
5066448,0.0,C,F,N,Y,2,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11268,-1741,Sales staff,4
5066449,0.0,C,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20092,-1345,Cleaning staff,1
5066450,0.0,1,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20092,-1345,Cleaning staff,1
